frame_idx,complexity_score,residual_bits,actual_bits_used,target_bits,sideinfo_bits,gain_bits,tonal_bits,num_tonals,attack_ratio,transient_triggered,matrix_primary,matrix_modes,matrix_changed,weight_sum,weight_delta,gain_sum,gain_delta,gain_nonzero_bands,weight_vectors,gain_vectors
648,-186.0,1552.0,1366.0,1536.0,1526.5,1467.5,5.0,0.0,1.0710537261148827,0,3,3,0,195.0,12.0,21.0,4.0,4.0,50;52;48;48 | 47;49;48;48,6;6;4;5 | 5;6;5;5
649,-144.0,1528.5,1384.5,1536.0,1527.5,1486.5,5.0,0.0,1.0691117865358906,0,3,3,0,196.0,1.0,19.5,1.5,4.0,55;48;47;46 | 55;48;48;45,7;5;4;4 | 7;4;4;4
650,-54.5,1448.5,1394.0,1536.0,1527.0,1513.0,5.0,0.0,1.4201279235992272,0,3,3,0,200.0,4.0,20.0,0.5,4.0,54;48;45;50 | 55;50;50;48,7;5;4;5 | 6;5;4;4
651,-45.5,1423.5,1378.0,1536.0,1527.0,1513.0,5.0,0.0,1.3887355777892951,0,3,3,0,192.0,8.0,17.5,2.5,4.0,51;43;45;49 | 52;50;46;48,6;3;3;5 | 6;5;3;4
652,41.0,1372.5,1413.5,1536.0,1527.5,1513.5,5.0,0.0,1.2697317530149461,0,3,3,0,189.0,3.0,19.5,2.0,4.0,48;44;45;48 | 50;48;47;48,6;4;4;5 | 6;5;4;5
653,-66.0,1458.5,1392.5,1536.0,1527.0,1513.0,5.0,0.0,1.4107351861100503,0,3,3,0,191.0,2.0,21.0,1.5,4.0,47;44;46;50 | 48;48;50;49,6;4;5;6 | 6;5;5;5
654,-39.0,1451.5,1412.5,1536.0,1526.0,1512.0,5.0,0.0,1.2956741028169056,0,3,3,0,193.0,2.0,21.5,0.5,4.0,48;46;45;49 | 50;51;49;48,6;5;4;6 | 6;6;5;5
655,-80.0,1499.0,1419.0,1536.0,1527.5,1513.5,5.0,0.0,1.165724998639802,0,3,3,0,192.0,1.0,21.0,0.5,4.0,48;45;47;48 | 49;48;51;48,6;4;5;5 | 6;5;6;5
656,-86.0,1502.0,1416.0,1536.0,1526.0,1512.0,5.0,0.0,1.1916515612255856,0,3,3,0,190.0,2.0,21.5,0.5,4.0,47;48;46;47 | 47;49;49;47,6;6;5;5 | 6;5;5;5
657,-98.0,1498.5,1400.5,1536.0,1528.0,1514.0,5.0,0.0,1.3360916654426733,0,3,3,0,191.0,1.0,22.0,0.5,4.0,47;46;48;46 | 48;50;52;45,6;5;6;5 | 6;6;6;4
658,-103.0,1512.5,1409.5,1536.0,1526.5,1512.5,5.0,0.0,1.3182641101056076,0,3,3,0,187.5,3.5,21.5,0.5,4.0,46;47;43;46 | 48;49;49;47,6;6;4;5 | 6;6;5;5
659,-172.5,1586.0,1413.5,1536.0,1527.0,1513.0,5.0,0.0,1.351999981201173,0,3,3,0,188.5,1.0,21.0,0.5,4.0,47;49;46;45 | 47;49;49;45,6;6;5;4 | 6;6;5;4
660,-160.5,1567.5,1407.0,1536.0,1526.5,1512.5,5.0,0.0,1.1432640970961194,0,3,3,0,188.0,0.5,21.0,0.0,4.0,47;48;44;44 | 48;48;49;48,6;6;4;4 | 6;5;6;5
661,-82.5,1498.5,1416.0,1536.0,1527.5,1513.5,5.0,0.0,1.1867373439159545,0,3,3,0,188.5,0.5,23.0,2.0,4.0,47;48;45;45 | 48;51;45;48,6;6;5;5 | 6;7;5;6
662,-133.5,1551.0,1417.5,1536.0,1527.5,1513.5,5.0,0.0,1.225448337694337,0,3,3,0,185.5,3.0,21.0,2.0,4.0,46;48;42;45 | 47;49;49;45,6;6;4;5 | 6;6;5;4
663,-141.5,1557.0,1415.5,1536.0,1527.0,1513.0,5.0,0.0,1.0683230123265661,0,3,3,0,187.0,1.5,21.0,0.0,4.0,48;47;46;43 | 49;49;48;44,6;6;5;4 | 6;6;5;4
664,-153.5,1535.5,1382.0,1536.0,1527.5,1482.0,5.0,0.0,1.1330807209014893,0,3,3,0,191.0,4.0,21.0,0.0,4.0,48;51;46;46 | 46;51;49;45,6;6;5;4 | 6;6;5;4
665,-100.5,1500.5,1400.0,1536.0,1527.0,1513.0,5.0,0.0,1.161201619371207,0,3,3,0,198.5,7.5,21.0,0.0,4.0,54;51;47;46 | 54;50;47;48,7;6;5;5 | 6;5;4;4
666,-55.5,1467.0,1411.5,1536.0,1528.0,1514.0,5.0,0.0,1.5619412496457976,0,3,3,0,188.5,10.0,19.0,2.0,4.0,44;49;46;46 | 49;50;47;46,6;5;4;4 | 6;5;4;4
667,-79.0,1492.0,1413.0,1536.0,1527.0,1513.0,5.0,0.0,1.1736556867642798,0,3,3,0,192.5,4.0,20.5,1.5,4.0,49;48;47;48 | 48;49;48;48,6;5;5;5 | 6;5;5;4
668,-66.5,1484.0,1417.5,1536.0,1527.0,1513.0,5.0,0.0,2.144715577124993,1,3,3,0,185.5,7.0,21.0,0.5,4.0,46;49;44;44 | 42;50;48;48,6;6;4;4 | 6;6;5;5
669,-107.5,1505.0,1397.5,1536.0,1526.0,1494.0,5.0,0.0,1.4705882471737974,0,3,3,0,196.5,11.0,20.5,0.5,4.0,49;52;50;48 | 48;52;47;47,6;6;5;4 | 6;6;4;4
670,-129.5,1526.5,1397.0,1536.0,1526.5,1499.0,5.0,0.0,1.1253156661987305,0,3,3,0,203.5,7.0,21.0,0.5,4.0,54;54;49;48 | 54;52;49;47,6;6;4;5 | 6;6;5;4
671,0.0,1417.0,1417.0,1536.0,1528.0,1514.0,5.0,0.0,1.2574981478693246,0,3,3,0,195.5,8.0,19.0,2.0,4.0,49;49;48;47 | 51;52;50;45,6;5;4;4 | 6;5;5;3
672,13.0,1392.5,1405.5,1536.0,1527.5,1513.5,5.0,0.0,1.2620998674223394,0,3,3,0,197.5,2.0,20.5,1.5,4.0,51;48;49;47 | 52;48;51;49,6;5;5;5 | 6;4;5;5
673,-20.0,1427.5,1407.5,1536.0,1528.0,1514.0,5.0,0.0,1.368715078887792,0,3,3,0,191.0,6.5,19.5,1.0,4.0,49;49;47;46 | 48;46;50;47,6;5;5;4 | 6;4;5;4
674,-17.0,1431.5,1414.5,1536.0,1528.0,1514.0,5.0,0.0,1.3259258171364217,0,3,3,0,190.5,0.5,22.0,2.5,4.0,46;45;49;47 | 48;47;49;50,6;5;6;5 | 6;5;5;6
675,-65.0,1461.5,1396.5,1536.0,1527.0,1513.0,5.0,0.0,1.2959641154348565,0,3,3,0,191.0,0.5,21.5,0.5,4.0,49;48;47;44 | 48;47;51;48,6;6;5;4 | 6;5;6;5
676,-48.5,1463.5,1415.0,1536.0,1526.5,1512.5,5.0,0.0,1.2644628497813468,0,3,3,0,190.5,0.5,23.0,1.5,4.0,47;48;47;44 | 49;48;49;49,6;6;6;5 | 6;5;6;6
677,-107.5,1523.5,1416.0,1536.0,1526.5,1512.5,5.0,0.0,1.1628874953965471,0,3,3,0,187.5,3.0,21.5,1.5,4.0,46;46;46;45 | 50;48;50;44,6;5;5;5 | 6;5;6;5
678,-85.0,1489.5,1404.5,1536.0,1528.0,1514.0,5.0,0.0,1.2709081495459613,0,3,3,0,187.0,0.5,22.0,0.5,4.0,47;47;42;43 | 50;46;49;50,6;6;4;5 | 6;5;6;6
679,-100.0,1476.0,1376.0,1536.0,1527.5,1491.0,5.0,0.0,1.1960638798444578,0,3,3,0,186.0,1.0,21.0,1.0,4.0,48;44;43;42 | 50;49;48;48,6;5;5;4 | 6;6;5;5
680,-56.0,1451.5,1395.5,1536.0,1527.5,1513.5,5.0,0.0,1.0,0,3,3,0,198.5,12.5,21.0,0.0,4.0,53;50;48;46 | 52;51;50;47,7;6;5;4 | 6;5;5;4
681,23.0,1379.5,1402.5,1536.0,1527.0,1513.0,5.0,0.0,1.0,0,3,3,0,196.0,2.5,18.5,2.5,4.0,53;47;46;46 | 55;48;50;47,6;4;4;4 | 6;4;5;4
682,-28.0,1436.0,1408.0,1536.0,1527.5,1513.5,5.0,0.0,1.1653357782654976,0,3,3,0,189.0,7.0,20.0,1.5,4.0,46;45;47;46 | 48;50;51;45,6;4;5;4 | 6;5;6;4
683,-115.0,1518.0,1403.0,1536.0,1526.5,1512.5,5.0,0.0,1.1769733837050613,0,3,3,0,186.5,2.5,20.0,0.0,4.0,47;46;44;44 | 50;47;48;47,6;5;4;4 | 6;5;5;5
684,-86.0,1495.5,1409.5,1536.0,1527.0,1513.0,5.0,0.0,1.564705802363097,0,3,3,0,187.0,0.5,21.5,1.5,4.0,48;45;46;45 | 48;47;49;46,6;5;5;5 | 6;5;6;5
685,-138.5,1556.0,1417.5,1536.0,1527.5,1513.5,5.0,0.0,1.240327738812821,0,3,3,0,188.0,1.0,21.0,0.5,4.0,47;46;47;42 | 48;48;50;48,6;5;5;4 | 6;5;6;5
686,-131.0,1544.5,1413.5,1536.0,1527.0,1513.0,5.0,0.0,1.200607902154059,0,3,3,0,187.5,0.5,21.5,0.5,4.0,49;47;46;44 | 46;49;47;47,6;6;5;4 | 6;6;5;5
687,-105.0,1522.0,1417.0,1536.0,1526.5,1512.5,5.0,0.0,1.193690399147861,0,3,3,0,183.0,4.5,20.5,1.0,4.0,47;42;43;43 | 48;49;49;45,6;4;5;5 | 6;6;5;4
688,-118.5,1535.5,1417.0,1536.0,1528.0,1514.0,5.0,0.0,1.2409858352656575,0,3,3,0,182.5,0.5,22.0,1.5,4.0,46;43;44;41 | 45;49;49;48,6;5;5;4 | 6;6;6;6
689,-130.5,1528.5,1398.0,1536.0,1528.0,1496.0,5.0,0.0,1.2177319375274027,0,3,3,0,187.0,4.5,22.5,0.5,4.0,47;46;46;42 | 49;47;49;48,6;6;5;5 | 6;5;6;6
690,-157.5,1554.5,1397.0,1536.0,1528.0,1496.0,5.0,0.0,1.328767036313435,0,3,3,0,195.0,8.0,20.0,2.5,4.0,50;47;48;47 | 49;49;51;49,6;4;5;4 | 6;5;5;5
691,-37.5,1436.0,1398.5,1536.0,1527.5,1495.5,5.0,0.0,1.6302594594338737,0,3,3,0,196.0,1.0,18.5,1.5,4.0,54;51;47;41 | 53;51;49;46,6;5;4;3 | 6;5;4;4
692,-15.5,1399.0,1383.5,1536.0,1527.5,1504.5,5.0,0.0,1.2059683336988098,0,3,3,0,201.0,5.0,19.0,0.5,4.0,52;55;49;46 | 53;54;48;45,6;6;4;3 | 6;6;4;3
693,0.0,1391.5,1391.5,1536.0,1528.0,1514.0,5.0,0.0,1.4311084010328277,0,3,3,0,195.0,6.0,18.0,1.0,4.0,51;51;48;45 | 52;47;49;47,6;5;4;3 | 6;4;4;4
694,-58.0,1466.0,1408.0,1536.0,1527.5,1513.5,5.0,0.0,1.6401515007019043,0,3,3,0,189.0,6.0,19.0,1.0,4.0,47;45;48;42 | 49;50;49;48,6;4;5;3 | 6;5;5;4
695,-27.0,1443.0,1416.0,1536.0,1526.5,1512.5,5.0,0.0,1.3113208254404696,0,3,3,0,187.5,1.5,21.0,2.0,4.0,46;47;46;44 | 48;50;47;47,6;5;5;4 | 6;6;5;5
696,-117.0,1518.5,1401.5,1536.0,1528.0,1514.0,5.0,0.0,1.2725863987393562,0,3,3,0,186.5,1.0,20.5,0.5,4.0,47;45;47;42 | 48;48;47;49,6;5;5;4 | 6;5;5;5
697,-97.0,1514.0,1417.0,1536.0,1528.0,1514.0,5.0,0.0,1.1370183551019493,0,3,3,0,189.0,2.5,21.0,0.5,4.0,47;46;47;45 | 48;48;48;49,6;5;5;5 | 6;5;5;5
698,-70.0,1476.0,1406.0,1536.0,1527.0,1513.0,5.0,0.0,1.1095208152460134,0,3,3,0,188.0,1.0,21.0,0.0,4.0,48;50;47;43 | 47;46;47;48,6;6;5;4 | 6;5;5;5
699,-152.0,1567.5,1415.5,1536.0,1527.0,1513.0,5.0,0.0,1.1602915304488695,0,3,3,0,186.0,2.0,20.0,1.0,4.0,47;47;45;44 | 47;47;46;49,6;5;5;4 | 6;5;4;5
700,-115.0,1521.5,1406.5,1536.0,1526.5,1512.5,5.0,0.0,1.1993957709672467,0,3,3,0,186.0,0.0,21.5,1.5,4.0,46;46;46;46 | 47;46;46;49,6;5;5;5 | 6;5;5;6
701,-207.5,1571.5,1364.0,1536.0,1528.0,1469.0,5.0,0.0,1.1965016618975288,0,3,3,0,203.0,17.0,20.0,1.5,4.0,51;51;48;48 | 52;51;53;52,6;6;5;4 | 6;5;4;4
702,-101.0,1514.5,1413.5,1536.0,1526.5,1512.5,5.0,0.0,1.48484843860973,0,3,3,0,196.0,7.0,22.5,2.5,4.0,55;48;46;44 | 55;49;48;47,7;6;5;5 | 7;5;5;5
703,-85.5,1501.0,1415.5,1536.0,1528.0,1514.0,5.0,0.0,1.3311381815834864,0,3,3,0,190.0,6.0,22.0,0.5,4.0,51;47;44;45 | 52;46;47;48,7;6;4;5 | 7;5;5;5
704,-153.0,1565.0,1412.0,1536.0,1527.0,1513.0,5.0,0.0,1.1637208795789937,0,3,3,0,187.0,3.0,20.5,1.5,4.0,51;47;43;43 | 51;46;47;46,7;5;4;4 | 6;5;5;5
705,-151.5,1560.0,1408.5,1536.0,1527.0,1513.0,5.0,0.0,1.1483354107278434,0,3,3,0,189.5,2.5,22.5,2.0,4.0,49;47;45;45 | 49;47;49;48,7;6;5;5 | 6;5;6;5
706,-177.5,1595.0,1417.5,1536.0,1527.0,1513.0,5.0,0.0,1.120054547883878,0,3,3,0,185.5,4.0,21.0,1.5,4.0,48;46;44;44 | 47;45;50;47,6;5;5;5 | 6;4;6;5
707,-104.0,1506.0,1402.0,1536.0,1527.0,1513.0,5.0,0.0,1.3338391338499649,0,3,3,0,184.5,1.0,22.0,1.0,4.0,48;47;44;42 | 47;44;50;47,7;6;5;5 | 6;4;6;5
708,-123.0,1539.0,1416.0,1536.0,1527.5,1513.5,5.0,0.0,1.8639551891687325,0,3,3,0,182.0,2.5,21.5,0.5,4.0,47;46;41;43 | 46;45;49;47,6;6;4;5 | 6;5;6;5
709,-126.0,1543.0,1417.0,1536.0,1528.0,1514.0,5.0,0.0,1.4313725021333727,0,3,3,0,181.0,1.0,21.0,0.5,4.0,44;47;40;41 | 49;48;47;46,6;6;4;4 | 6;6;5;5
710,-104.0,1483.5,1379.5,1536.0,1527.5,1482.0,5.0,0.0,1.067718385304613,0,3,3,0,191.5,10.5,20.5,0.5,4.0,46;46;47;46 | 50;50;51;47,6;5;5;4 | 6;5;5;5
711,-96.0,1497.0,1401.0,1536.0,1528.0,1500.5,5.0,0.0,1.1450948895973827,0,3,3,0,198.0,6.5,19.0,1.5,4.0,51;52;48;45 | 51;51;49;49,6;5;4;4 | 6;5;4;4
712,4.0,1406.5,1410.5,1536.0,1527.5,1513.5,5.0,0.0,1.139130505740307,0,3,3,0,202.0,4.0,18.5,0.5,4.0,55;53;48;44 | 55;51;51;47,6;5;4;3 | 6;5;5;3
713,-41.0,1443.5,1402.5,1536.0,1527.5,1513.5,5.0,0.0,1.3862473138925226,0,3,3,0,206.0,4.0,19.5,1.0,4.0,54;55;51;45 | 55;52;53;47,6;6;5;3 | 6;5;5;3
714,42.0,1345.5,1387.5,1536.0,1527.0,1513.0,5.0,0.0,1.3659043397872588,0,3,3,0,197.0,9.0,19.0,0.5,4.0,49;48;51;44 | 51;51;52;48,6;4;5;3 | 6;5;5;4
715,-14.0,1426.5,1412.5,1536.0,1526.5,1512.5,5.0,0.0,1.0818603908243758,0,3,3,0,195.5,1.5,21.5,2.5,4.0,51;50;49;45 | 46;51;50;49,6;6;5;4 | 6;6;5;5
716,-61.0,1465.0,1404.0,1536.0,1527.5,1513.5,5.0,0.0,1.0886995792388916,0,3,3,0,200.5,5.0,23.0,1.5,4.0,49;52;51;47 | 50;52;51;49,6;6;6;5 | 6;6;6;5
717,0.0,1414.0,1414.0,1536.0,1526.5,1512.5,5.0,0.0,1.0664401021640721,0,3,3,0,193.5,7.0,22.0,1.0,4.0,51;49;50;47 | 47;49;50;44,6;6;6;5 | 6;5;6;4
718,4.0,1398.0,1402.0,1536.0,1526.0,1512.0,5.0,0.0,1.3225411608228312,0,3,3,0,196.0,2.5,22.5,0.5,4.0,49;48;50;47 | 49;51;49;49,6;6;6;5 | 6;6;5;5
719,-66.5,1477.5,1411.0,1536.0,1525.5,1511.5,5.0,0.0,1.3597710025181118,0,3,3,0,197.5,1.5,23.0,0.5,4.0,49;52;51;45 | 47;50;52;49,6;7;6;4 | 6;6;6;5
720,-75.5,1483.0,1407.5,1536.0,1527.5,1513.5,5.0,0.0,1.4172593429482665,0,3,3,0,190.0,7.5,21.5,1.5,4.0,47;49;50;43 | 46;49;48;48,6;6;6;3 | 6;6;5;5
721,-59.5,1472.0,1412.5,1536.0,1526.5,1512.5,5.0,0.0,1.5732897733885542,0,3,3,0,194.5,4.5,23.0,1.5,4.0,50;48;52;41 | 47;50;52;49,6;6;7;4 | 6;6;6;5
722,-94.0,1505.0,1411.0,1536.0,1527.0,1513.0,5.0,0.0,1.540429997202054,0,3,3,0,199.0,4.5,22.5,0.5,4.0,55;50;51;43 | 55;51;51;42,7;6;6;4 | 7;6;6;3
723,-91.0,1506.0,1415.0,1536.0,1527.5,1513.5,5.0,0.0,2.1421154284611696,1,3,3,0,197.0,2.0,23.0,0.5,4.0,50;50;50;46 | 50;51;52;45,6;6;6;5 | 6;6;6;5
724,-163.0,1567.5,1404.5,1536.0,1526.5,1512.5,5.0,0.0,1.3932082845608622,0,3,3,0,193.0,4.0,22.0,1.0,4.0,49;48;51;41 | 50;48;52;47,6;6;7;3 | 6;5;6;5
725,-123.0,1521.5,1398.5,1536.0,1527.0,1508.5,5.0,0.0,1.2847896885099575,0,3,3,0,197.0,4.0,24.0,2.0,4.0,48;48;51;47 | 49;51;52;48,6;6;7;5 | 6;6;7;5
726,-65.0,1482.5,1417.5,1536.0,1526.5,1512.5,5.0,0.0,1.2637361953287607,0,3,3,0,197.5,0.5,25.5,1.5,4.0,50;49;52;47 | 48;49;52;48,7;6;7;6 | 6;6;7;6
727,-2.0,1415.0,1413.0,1536.0,1527.0,1513.0,5.0,0.0,1.3490677768648631,0,3,3,0,194.0,3.5,24.0,1.5,4.0,48;48;53;45 | 46;51;53;44,6;6;7;5 | 6;7;7;4
728,-48.0,1467.5,1419.5,1536.0,1526.5,1512.5,5.0,0.0,1.3181490043388002,0,3,3,0,194.0,0.0,25.0,1.0,4.0,47;49;52;45 | 44;50;53;48,6;7;7;5 | 6;6;7;6
729,-72.5,1480.5,1408.0,1536.0,1528.0,1514.0,5.0,0.0,1.3790380235060644,0,3,3,0,193.0,1.0,23.5,1.5,4.0,48;46;52;43 | 48;50;53;46,6;5;7;5 | 6;6;7;5
730,0.0,1416.5,1416.5,1536.0,1525.5,1511.5,5.0,0.0,1.3639370999779987,0,3,3,0,195.0,2.0,25.0,1.5,4.0,49;49;51;43 | 47;50;54;47,7;7;7;5 | 6;6;7;5
731,-15.5,1382.0,1366.5,1536.0,1527.0,1486.0,5.0,0.0,1.3926818170583464,0,3,3,0,196.5,1.5,23.0,2.0,4.0,51;49;54;45 | 47;47;53;47,6;6;7;4 | 6;5;7;5
732,3.0,1401.0,1404.0,1536.0,1526.5,1512.5,5.0,0.0,1.3660311735772224,0,3,3,0,200.0,3.5,22.0,1.0,4.0,49;51;53;47 | 48;51;52;49,6;5;6;4 | 6;6;6;5
733,-64.5,1445.5,1381.0,1536.0,1526.5,1508.0,5.0,0.0,1.2435424697063024,0,3,3,0,202.0,2.0,19.5,2.5,4.0,54;48;47;50 | 54;50;49;52,6;4;4;5 | 6;5;4;5
734,22.0,1387.0,1409.0,1536.0,1526.5,1512.5,5.0,0.0,1.7691186371338412,0,3,3,0,201.5,0.5,21.0,1.5,4.0,53;49;53;51 | 52;47;50;48,6;5;6;6 | 6;4;5;4
735,-1.5,1419.0,1417.5,1536.0,1528.0,1514.0,5.0,0.0,1.492537378282273,0,3,3,0,198.5,3.0,19.5,1.5,4.0,49;49;52;49 | 50;50;51;47,6;4;5;4 | 6;5;5;4
736,-16.0,1417.0,1401.0,1536.0,1528.0,1514.0,5.0,0.0,1.2529946996807455,0,3,3,0,197.5,1.0,19.5,0.0,4.0,49;48;51;47 | 51;49;50;50,6;4;5;4 | 6;4;5;5
737,40.5,1363.5,1404.0,1536.0,1528.0,1514.0,5.0,0.0,1.0755688309840747,0,3,3,0,194.0,3.5,19.0,0.5,4.0,51;48;48;47 | 50;48;51;45,6;5;5;4 | 6;4;5;3
738,54.5,1345.0,1399.5,1536.0,1527.0,1513.0,5.0,0.0,1.2342501901120297,0,3,3,0,188.5,5.5,18.5,0.5,4.0,48;48;47;46 | 47;47;49;45,6;4;4;4 | 6;4;5;4
739,57.5,1315.5,1373.0,1536.0,1526.5,1512.5,5.0,0.0,1.631578856227803,0,3,3,0,187.5,1.0,17.5,1.0,4.0,49;46;48;43 | 50;47;47;45,6;4;4;3 | 6;4;4;4
740,104.5,1286.0,1390.5,1536.0,1527.0,1513.0,5.0,0.0,1.2962963316175673,0,3,3,0,194.5,7.0,20.0,2.5,4.0,49;49;51;45 | 49;49;50;47,7;5;5;4 | 6;4;5;4
741,127.0,1249.0,1376.0,1536.0,1528.0,1509.5,5.0,0.0,1.3333333333333333,0,3,3,0,189.0,5.5,18.0,2.0,4.0,47;47;50;47 | 49;46;47;45,7;4;5;4 | 6;3;4;3
742,132.0,1280.0,1412.0,1536.0,1527.5,1513.5,5.0,0.0,1.4220623452333163,0,3,3,0,186.0,3.0,17.5,0.5,4.0,46;48;46;43 | 48;49;46;46,7;4;4;4 | 6;4;3;3
743,131.0,1241.0,1372.0,1536.0,1527.5,1513.5,5.0,0.0,1.5207096520213095,0,3,3,0,185.5,0.5,16.5,1.0,4.0,48;47;48;42 | 50;46;46;44,6;4;4;3 | 6;4;3;3
744,124.0,1281.0,1405.0,1536.0,1527.5,1513.5,5.0,0.0,1.160437483016429,0,3,3,0,194.0,8.5,21.0,4.5,4.0,48;49;51;45 | 50;49;52;44,7;5;6;4 | 6;5;6;3
745,49.0,1332.0,1381.0,1536.0,1528.0,1509.5,5.0,0.0,1.3314501943928057,0,3,3,0,196.5,2.5,20.0,1.0,4.0,49;48;52;47 | 51;46;52;48,6;4;6;4 | 6;4;6;4
746,105.5,1296.0,1401.5,1536.0,1527.0,1513.0,5.0,0.0,2.1300162054249783,1,3,3,0,191.0,5.5,19.0,1.0,4.0,47;47;50;45 | 49;48;48;48,7;4;5;4 | 6;4;4;4
747,51.5,1337.0,1388.5,1536.0,1527.5,1513.5,5.0,0.0,7.518530014827649,1,3,3,0,193.0,2.0,19.5,0.5,4.0,49;47;48;48 | 49;46;51;48,6;4;5;5 | 6;4;5;4
748,48.0,1336.0,1384.0,1536.0,1528.0,1514.0,5.0,0.0,1.4790419280676488,0,3,3,0,194.5,1.5,20.0,0.5,4.0,49;47;48;50 | 48;47;49;51,6;4;5;5 | 6;4;5;5
749,46.5,1349.0,1395.5,1536.0,1526.5,1512.5,5.0,0.0,1.1671414751572546,0,3,3,0,197.0,2.5,21.0,1.0,4.0,48;47;49;50 | 50;47;51;52,6;4;5;5 | 6;4;6;6
750,71.5,1313.0,1384.5,1536.0,1526.5,1512.5,5.0,0.0,1.318985103245107,0,3,3,0,195.5,1.5,21.5,0.5,4.0,49;47;48;49 | 50;48;50;50,6;4;5;5 | 6;5;6;6
751,69.5,1326.5,1396.0,1536.0,1528.0,1514.0,5.0,0.0,1.6936938124676073,0,3,3,0,195.0,0.5,21.5,0.0,4.0,49;47;44;51 | 50;46;51;52,6;5;4;6 | 6;4;6;6
752,92.0,1328.0,1420.0,1536.0,1527.0,1513.0,5.0,0.0,1.5050214022540096,0,3,3,0,194.0,1.0,22.0,0.5,4.0,47;48;52;49 | 48;47;47;50,6;5;6;5 | 6;5;5;6
753,84.5,1326.0,1410.5,1536.0,1528.0,1514.0,5.0,0.0,1.9795916818271684,0,3,3,0,192.5,1.5,21.0,1.0,4.0,46;48;48;48 | 47;49;50;49,6;5;5;5 | 6;5;5;5
754,-26.0,1416.0,1390.0,1536.0,1528.0,1509.5,5.0,0.0,1.6581899394631574,0,3,3,0,205.0,12.5,21.0,0.0,4.0,52;50;49;50 | 54;52;50;53,6;5;5;5 | 6;5;5;5
755,149.0,1239.0,1388.0,1536.0,1527.0,1513.0,5.0,0.0,1.512124030038525,0,3,3,0,201.0,4.0,20.0,1.0,4.0,54;50;48;49 | 53;51;48;49,6;5;4;5 | 6;5;4;5
756,184.0,1212.0,1396.0,1536.0,1527.5,1513.5,5.0,0.0,1.3670490297797446,0,3,3,0,197.0,4.0,22.0,2.0,4.0,50;47;47;51 | 51;48;49;51,7;4;4;6 | 7;5;5;6
757,113.0,1241.5,1354.5,1536.0,1526.5,1512.5,5.0,0.0,1.2666666666666666,0,3,3,0,195.0,2.0,21.0,1.0,4.0,49;46;49;49 | 49;47;50;51,7;4;5;5 | 6;4;5;6
758,144.0,1234.5,1378.5,1536.0,1527.5,1513.5,5.0,0.0,1.2475386327627451,0,3,3,0,189.5,5.5,20.5,0.5,4.0,46;45;47;49 | 46;48;49;49,6;4;5;5 | 6;5;5;5
759,121.0,1289.0,1410.0,1536.0,1527.0,1513.0,5.0,0.0,1.4923076774100577,0,3,3,0,190.0,0.5,22.0,1.5,4.0,46;46;49;48 | 46;48;50;47,6;5;6;5 | 6;5;6;5
760,74.0,1337.0,1411.0,1536.0,1526.0,1512.0,5.0,0.0,1.4227381143759346,0,3,3,0,180.0,10.0,21.5,0.5,4.0,44;43;45;45 | 43;46;48;46,7;4;5;5 | 6;5;6;5
761,80.0,1323.5,1403.5,1536.0,1527.5,1513.5,5.0,0.0,1.4685003802240597,0,3,3,0,174.0,6.0,19.0,2.5,4.0,44;41;44;42 | 44;44;47;42,6;4;5;4 | 6;4;5;4
762,25.5,1377.0,1402.5,1536.0,1527.5,1513.5,5.0,0.0,1.2588234430200995,0,3,3,0,175.5,1.5,19.5,0.5,4.0,44;42;45;48 | 46;44;42;40,6;4;5;6 | 6;5;4;3
763,134.0,1259.0,1393.0,1536.0,1527.0,1495.0,5.0,0.0,1.275430466711684,0,3,3,0,176.5,1.0,20.0,0.5,4.0,45;45;43;46 | 44;45;43;42,6;5;4;5 | 7;5;4;4
764,147.5,1257.5,1405.0,1536.0,1527.5,1513.5,5.0,0.0,1.3505976812451534,0,3,3,0,185.0,8.5,21.0,1.0,4.0,47;46;46;45 | 48;47;47;44,7;5;5;4 | 7;5;5;4
765,51.0,1332.5,1383.5,1536.0,1526.5,1512.5,5.0,0.0,1.5052632282711476,0,3,3,0,189.0,4.0,20.5,0.5,4.0,47;48;47;46 | 48;49;45;48,6;5;5;5 | 6;5;4;5
766,22.0,1368.5,1390.5,1536.0,1528.0,1514.0,5.0,0.0,1.2811500498814248,0,3,3,0,187.5,1.5,21.5,1.0,4.0,48;48;45;44 | 46;50;50;44,6;6;5;4 | 6;6;6;4
767,38.0,1370.0,1408.0,1536.0,1527.5,1513.5,5.0,0.0,1.4524421638198712,0,3,3,0,191.0,3.5,23.0,1.5,4.0,47;52;47;43 | 48;52;47;46,6;7;6;4 | 6;7;5;5
768,5.5,1350.0,1355.5,1536.0,1527.5,1513.5,5.0,0.0,1.1351010004679363,0,3,3,0,187.0,4.0,23.5,0.5,4.0,46;49;47;44 | 47;50;47;44,6;6;6;5 | 6;7;6;5
769,9.0,1402.0,1411.0,1536.0,1527.5,1509.0,5.0,0.0,1.179292917251587,0,3,3,0,186.5,0.5,22.5,1.0,4.0,46;51;46;45 | 46;51;45;43,6;7;5;5 | 6;7;5;4
770,42.5,1350.5,1393.0,1536.0,1528.0,1514.0,5.0,0.0,1.1549873352050781,0,3,3,0,185.0,1.5,22.0,0.5,4.0,47;50;43;41 | 49;51;46;43,6;7;5;4 | 6;7;5;4
