sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
tmp_transient,143,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,144,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,144,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,145,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,145,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,146,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,146,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;20;20;20,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,147,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,147,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;14;14;14,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,148,0,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,148,1,1,1536,23,5,9,9,0,0,0,0,0,0,0,0,1,3,0;9;9;9,0;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,149,0,27,1536,1528,5,1433,90,1745,1324,-421,0,0,0,0,0,1,3,19;19;18;19,5;1;1;1,1.401298464324817e-44;6;3;3;3;0;0;0
tmp_transient,149,1,27,1536,1528,5,1433,90,1745,1324,-421,0,0,0,0,0,1.8997953001493517,3,19;19;18;19,5;1;1;1,1.401298464324817e-44;6;0.7037879824638367;0.3704546391963959;0.7037879824638367;0.7037879824638367;0.7037879824638367;0.7037879824638367
tmp_transient,150,0,27,1536,1526,5,1512,9,1757,1318,-439,0,0,0,0,0,1.8997953001493517,3,17;17;17;16,5;1;1;1,1.401298464324817e-44;6;0.7037879824638367;0.3704546391963959;0.7037879824638367;0.7037879824638367;0.7037879824638367;0.7037879824638367
