sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
chirp_wait,13,0,26,1536,750,265,476,9,191,392,201,0,2,0,0,0,0.7177979609453689,3,22;16;12;5,7;7;7;7,1.401298464324817e-44;19.210227966308594;8.210227012634277;5.2102274894714355;3.54356050491333;2.54356050491333;1.5435606241226196;0.5435606241226196
chirp_wait,13,1,26,1536,750,265,476,9,191,392,201,0,2,0,0,0,0.8173374709532354,3,22;16;12;5,7;7;7;7,1.401298464324817e-44;19.003787994384766;7.003787994384766;3.670454502105713;3;0.33712121844291687;-0.3295454680919647;0.0037878751754760742
chirp_wait,14,0,26,1536,861,265,587,9,248,503,255,0,2,0,0,0,0.8173374709532354,3,21;20;16;11,7;7;7;7,1.401298464324817e-44;19.003787994384766;7.003787994384766;3.670454502105713;3;0.33712121844291687;-0.3295454680919647;0.0037878751754760742
chirp_wait,14,1,26,1536,861,265,587,9,248,503,255,0,2,0,0,0,0.6610169705218613,3,21;20;16;11,7;7;7;7,1.401298464324817e-44;18.58333396911621;8.25;4.916666507720947;3.25;1.9166666269302368;0.9166666865348816;0.25
chirp_wait,15,0,6,1536,652,265,378,9,232,354,122,0,2,0,0,0,0.6610169705218613,3,23;19;15;10,7;7;7;7,1.401298464324817e-44;18.58333396911621;8.25;4.916666507720947;3.25;1.9166666269302368;0.9166666865348816;0.25
chirp_wait,15,1,6,1536,652,265,378,9,232,354,122,0,2,0,0,0,0.6523887768643684,3,23;19;15;10,7;7;7;7,1.401298464324817e-44;19.265151977539062;7.598484992980957;4.598484992980957;3;1.9318181276321411;0.9318181872367859;-0.0681818351149559
chirp_wait,16,0,3,1536,435,265,161,9,119,146,27,0,2,0,0,0,0.6523887768643684,3,22;13;9;5,7;7;7;7,1.401298464324817e-44;19.265151977539062;7.598484992980957;4.598484992980957;3;1.9318181276321411;0.9318181872367859;-0.0681818351149559
chirp_wait,16,1,3,1536,435,265,161,9,119,146,27,0,2,0,0,0,1,3,22;13;9;5,7;7;7;7,1.401298464324817e-44;19.05492401123047;6.3882575035095215;3;3;-0.27840909361839294;-0.27840909361839294;-0.27840909361839294
chirp_wait,17,0,26,1536,799,265,525,9,211,441,230,0,2,0,0,0,1,3,20;15;11;6,7;7;7;7,1.401298464324817e-44;19.05492401123047;6.3882575035095215;3;3;-0.27840909361839294;-0.27840909361839294;-0.27840909361839294
chirp_wait,17,1,26,1536,799,265,525,9,211,441,230,0,2,0,0,0,1,3,20;15;11;6,7;7;7;7,1.401298464324817e-44;18.346590042114258;6.346590995788574;3.346590995788574;3;1.013257622718811;0.013257582671940327;0.013257582671940327
chirp_wait,18,0,26,1536,859,265,585,9,155,501,346,0,2,0,0,0,1,3,23;1;0;0,7;7;0;0,1.401298464324817e-44;18.346590042114258;6.346590995788574;3.346590995788574;3;1.013257622718811;0.013257582671940327;0.013257582671940327
chirp_wait,18,1,26,1536,859,265,585,9,155,501,346,0,2,0,0,0,1,3,23;1;0;0,7;7;0;0,1.401298464324817e-44;19.467803955078125;3.4678030014038086;3;3;-0.19886364042758942;-0.19886364042758942;-0.19886364042758942
chirp_wait,19,0,26,1536,746,265,472,9,196,388,192,0,2,0,0,0,1,3,20;16;12;6,7;7;7;7,1.401298464324817e-44;19.467803955078125;3.4678030014038086;3;3;-0.19886364042758942;-0.19886364042758942;-0.19886364042758942
chirp_wait,19,1,26,1536,746,265,472,9,196,388,192,0,2,0,0,0,1,3,20;16;12;6,7;7;7;7,1.401298464324817e-44;18.331439971923828;6.998106002807617;3.6647727489471436;3;0.33143937587738037;0.33143937587738037;-0.33522728085517883
chirp_wait,20,0,26,1536,739,265,465,9,186,381,195,0,2,0,0,0,1,3,21;15;10;3,7;7;7;7,1.401298464324817e-44;18.331439971923828;6.998106002807617;3.6647727489471436;3;0.33143937587738037;0.33143937587738037;-0.33522728085517883
chirp_wait,20,1,26,1536,739,265,465,9,186,381,195,0,2,0,0,0,0.9875311838127572,3,21;15;10;3,7;7;7;7,1.401298464324817e-44;19.037878036499023;6.704545497894287;3.0378787517547607;3;0.037878792732954025;-0.2954545319080353;-0.2954545319080353
